통계년월,통계시도명,통계시군구명,장애유형,성별,수급자수
202206,경기도,의정부시,장루.요루,여성,1
202206,경기도,의정부시,뇌전증,남성,4
202206,경기도,의정부시,시각,남성,107
202206,경기도,의정부시,시각,여성,119
202206,경기도,안양시,청각,남성,68
202206,경기도,안양시,청각,여성,98
202206,경기도,안양시,언어,남성,8
202206,경기도,안양시,언어,여성,3
202206,경기도,안양시,지적,남성,360
202206,경기도,안양시,지적,여성,269
202206,경기도,안양시,뇌병변,남성,232
202206,경기도,안양시,뇌병변,여성,233
202206,경기도,안양시,자폐성,남성,138
202206,경기도,안양시,자폐성,여성,27
202206,경기도,안양시,정신,남성,78
202206,경기도,안양시,정신,여성,81
202206,경기도,안양시,신장,남성,233
202206,경기도,안양시,지체,여성,131
202206,경기도,안양시,신장,여성,193
202206,경기도,안양시,심장,남성,1
202206,경기도,안양시,심장,여성,1
202206,경기도,안양시,호흡기,남성,15
202206,경기도,안양시,호흡기,여성,7
202206,경기도,안양시,간,남성,2
202206,경기도,안양시,안면,남성,4
202206,경기도,안양시,지체,남성,156
202206,경기도,안양시,안면,여성,1
202206,경기도,안양시,뇌전증,남성,2
202206,경기도,안양시,뇌전증,여성,2
202206,경기도,안양시,시각,남성,77
202206,경기도,안양시,시각,여성,87
202206,경기도,부천시,청각,남성,221
202206,경기도,부천시,청각,여성,247
202206,경기도,부천시,지체,남성,412
202206,경기도,부천시,언어,남성,23
202206,경기도,부천시,언어,여성,9
202206,경기도,부천시,지적,남성,659
202206,경기도,부천시,지적,여성,430
202206,경기도,부천시,뇌병변,남성,388
202206,경기도,부천시,뇌병변,여성,365
202206,경기도,부천시,자폐성,남성,170
202206,경기도,부천시,자폐성,여성,37
202206,경기도,부천시,지체,여성,230
202206,경기도,부천시,정신,남성,172
202206,경기도,부천시,정신,여성,144
202206,경기도,부천시,신장,남성,471
202206,경기도,부천시,신장,여성,378
202206,경기도,부천시,심장,남성,6
202206,경기도,부천시,심장,여성,2
202206,경기도,부천시,호흡기,남성,30
202206,경기도,부천시,호흡기,여성,16
202206,경기도,부천시,안면,남성,3
202206,경기도,부천시,안면,여성,3
202206,경기도,부천시,뇌전증,남성,4
202206,경기도,부천시,뇌전증,여성,5
202206,경기도,부천시,시각,남성,154
202206,경기도,부천시,시각,여성,160
202206,경기도,광명시,청각,여성,72
202206,경기도,광명시,언어,남성,8
202206,경기도,광명시,지체,남성,147
202206,경기도,광명시,언어,여성,7
202206,경기도,광명시,지적,남성,250
202206,경기도,광명시,지적,여성,156
202206,경기도,광명시,뇌병변,남성,143
202206,경기도,광명시,뇌병변,여성,136
202206,경기도,광명시,자폐성,남성,53
202206,경기도,광명시,자폐성,여성,10
202206,경기도,광명시,정신,남성,56
202206,경기도,광명시,지체,여성,111
202206,경기도,광명시,정신,여성,49
202206,경기도,광명시,신장,남성,117
202206,경기도,광명시,신장,여성,111
202206,경기도,광명시,호흡기,남성,16
202206,경기도,광명시,호흡기,여성,7
202206,경기도,광명시,간,여성,2
202206,경기도,광명시,안면,여성,2
202206,경기도,광명시,뇌전증,남성,3
202206,경기도,광명시,뇌전증,여성,2
202206,경기도,광명시,시각,남성,44
202206,경기도,광명시,시각,여성,64
202206,경기도,광명시,청각,남성,62
202206,경기도,평택시,청각,남성,116
202206,경기도,평택시,청각,여성,163
202206,경기도,평택시,언어,남성,13
202206,경기도,평택시,언어,여성,4
202206,경기도,평택시,지적,남성,466
202206,경기도,평택시,지적,여성,389
202206,경기도,평택시,뇌병변,남성,186
202206,경기도,평택시,뇌병변,여성,211
202206,경기도,평택시,자폐성,남성,58
202206,경기도,평택시,자폐성,여성,13
202206,경기도,평택시,정신,남성,93
202206,경기도,평택시,정신,여성,82
202206,경기도,평택시,신장,남성,204
202206,경기도,평택시,신장,여성,200
202206,경기도,평택시,심장,남성,8
202206,경기도,평택시,심장,여성,1
202206,경기도,평택시,호흡기,남성,23
202206,경기도,평택시,지체,여성,160
202206,경기도,평택시,호흡기,여성,6
202206,경기도,평택시,안면,여성,1
202206,경기도,평택시,장루.요루,남성,2
202206,경기도,평택시,장루.요루,여성,2
202206,경기도,평택시,뇌전증,여성,4
202206,경기도,평택시,지체,남성,255
202206,경기도,평택시,시각,남성,87
202206,경기도,평택시,시각,여성,100
202206,경기도,동두천시,청각,남성,32
202206,경기도,동두천시,청각,여성,32
202206,경기도,동두천시,언어,남성,4
202206,경기도,동두천시,언어,여성,1
202206,경기도,동두천시,지적,남성,130
202206,경기도,동두천시,지적,여성,86
202206,경기도,동두천시,뇌병변,남성,99
202206,경기도,동두천시,뇌병변,여성,117
202206,경기도,동두천시,자폐성,남성,22
202206,경기도,동두천시,자폐성,여성,2
202206,경기도,동두천시,정신,남성,53
202206,경기도,동두천시,정신,여성,59
202206,경기도,동두천시,지체,남성,91
202206,경기도,동두천시,신장,남성,71
202206,경기도,동두천시,신장,여성,66
202206,경기도,동두천시,심장,남성,4
202206,경기도,동두천시,심장,여성,1
202206,경기도,동두천시,호흡기,남성,9
202206,경기도,동두천시,지체,여성,61
202206,경기도,동두천시,호흡기,여성,3
202206,경기도,동두천시,간,남성,1
202206,경기도,동두천시,뇌전증,남성,2
202206,경기도,동두천시,시각,남성,30
202206,경기도,동두천시,시각,여성,33
202206,경기도,안산시,청각,남성,182
202206,경기도,안산시,청각,여성,207
202206,경기도,안산시,언어,남성,24
202206,경기도,안산시,언어,여성,6
202206,경기도,안산시,지적,남성,647
202206,경기도,안산시,지적,여성,470
202206,경기도,안산시,뇌병변,남성,316
202206,경기도,안산시,뇌병변,여성,308
202206,경기도,안산시,자폐성,남성,127
202206,경기도,안산시,자폐성,여성,22
202206,경기도,안산시,정신,남성,104
202206,경기도,안산시,정신,여성,111
202206,경기도,안산시,신장,남성,369
202206,경기도,안산시,신장,여성,272
202206,경기도,안산시,지체,여성,220
202206,경기도,안산시,심장,남성,4
202206,경기도,안산시,심장,여성,3
202206,경기도,안산시,호흡기,남성,20
202206,경기도,안산시,호흡기,여성,2
202206,경기도,안산시,간,남성,1
202206,경기도,안산시,간,여성,1
202206,경기도,안산시,안면,남성,4
202206,경기도,안산시,지체,남성,308
